TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
15682,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4046X Mission St,1,Sidewalk: Curb side : Cutout,DPW,4/19/95 0:00,6,3x3,37.73233658,-122.4278308
22698,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1390 Turk St,3,Sidewalk: Curb side : Cutout,Private,2/28/97 0:00,6,3X3,37.78058752,-122.4319704
109710,DPW Maintained,Prunus serrulata :: Ornamental Cherry,274 Trumbull St,1,Sidewalk: Curb side : Cutout,Private,3/2/15 0:00,3,3x3,37.73088098,-122.4244909
39235,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,450 Golden Gate Ave,6,Sidewalk: Curb side : Cutout,Private,12/4/98 0:00,9,,37.78142429,-122.4179345
51291,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2020 Clement St,1,Sidewalk: Curb side : Cutout,Private,8/26/04 0:00,1,,37.78227143,-122.4810853
9084,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5637 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,11/16/94 0:00,6,3X3,37.78017142,-122.4799502
29083,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,2230 Bryant St,4,Sidewalk: Curb side : Cutout,Private,2/8/06 0:00,3,3x3,37.75869586,-122.4097333
41342,DPW Maintained,Ulmus parvifolia :: Chinese Elm,965 Folsom St,1,Sidewalk: Curb side : Cutout,Private,5/20/02 0:00,4,3x3,37.77909378,-122.4047123
22960,DPW Maintained,Lophostemon confertus :: Brisbane Box,480 Valencia St,3,Sidewalk: Curb side : Cutout,Private,11/13/02 0:00,8,3x6,37.76541605,-122.4220507
90650,DPW Maintained,Myoporum laetum :: Myoporum,3350 Cabrillo St,2,Sidewalk: Curb side : Cutout,DPW,4/7/08 0:00,3,3x3,37.7740257,-122.4945179
59922,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1501 Mason St,1,Sidewalk: Curb side : Cutout,Private,11/24/81 0:00,13,3x3,37.79746287,-122.4120371
90961,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4449X Balboa St,1,Sidewalk: Curb side : Cutout,DPW,11/12/08 0:00,3,3x3,37.7752146,-122.5066725
31106,DPW Maintained,Ligustrum lucidum :: Glossy Privet,101 Edna St,2,Sidewalk: Curb side : Cutout,Private,3/21/95 0:00,18,,37.72759347,-122.4466346
89711,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1825 Anza St,1,Sidewalk: Curb side : Cutout,DPW,2/7/08 0:00,3,3x3,37.77885232,-122.4678636
1813,DPW Maintained,Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,2082 Bay Shore Blvd,1,Sidewalk: Curb side : Cutout,DPW,12/13/91 0:00,12,3X3,37.71392777,-122.4000458
178826,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,927 Brazil Ave,2,Sidewalk: Curb side : Cutout,Private,10/13/17 13:53,4,Width 3ft,37.72102481,-122.4270007
87582,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3438X 19th Ave,1,Sidewalk: Curb side : Cutout,DPW,2/24/08 0:00,3,,37.72504948,-122.4747713
58086,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,3001 Webster St,1,Sidewalk: Curb side : Cutout,Private,11/16/77 0:00,7,,37.79837508,-122.4341524
70255,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,235 Vienna St,1,Sidewalk: Curb side : Cutout,Private,10/29/15 0:00,1,3x3,37.72456577,-122.4272772
47831,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,883 46th Ave,1,Sidewalk: Curb side : Cutout,Private,10/15/07 0:00,6,3x3,37.77191255,-122.5067992
30911,DPW Maintained,Ligustrum lucidum :: Glossy Privet,500 Faxon Ave,1,Sidewalk: Curb side : Cutout,Private,3/13/95 0:00,13,,37.72375004,-122.4601183
109743,Permitted Site,Agonis flexuosa :: Peppermint Willow,142 Hartford St,1,Sidewalk: Curb side : Cutout,Private,3/3/15 0:00,3,3x3,37.76025977,-122.433953
47512,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,200 Santa Rosa Ave,2,Sidewalk: Curb side : Cutout,Private,5/14/02 0:00,7,,37.72800034,-122.4382185
225029,DPW Maintained,Ficus nitida :: Laurel Fig,4543 18th St,1,Sidewalk: Curb side : Cutout,Private,4/14/17 0:00,3,Width 3ft,37.76051819,-122.4403535
90636,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3112 Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,4/7/08 0:00,3,3x3,37.77414161,-122.4919843
60121,Permitted Site,Magnolia grandiflora :: Southern Magnolia,235 30th St,1,Sidewalk: Curb side : Cutout,Private,4/3/82 0:00,12,3x3,37.74209849,-122.4253261
54831,DPW Maintained,Ficus retusa nitida :: Banyan Fig,79 Terra Vista Ave,1,Sidewalk: Curb side : Cutout,Private,9/20/72 0:00,8,,37.78136629,-122.4433433
86368,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1235 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/20/06 0:00,3,3x3,37.76437234,-122.484786
115622,Undocumented,Ginkgo biloba :: Maidenhair Tree,100x CAROLINA ST,3,Sidewalk: Curb side : Cutout,Private,2/17/16 0:00,3,3x3,37.7674443,-122.4009268
110625,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,400X GUERRERO ST,8,Median : Cutout,DPW,4/29/15 10:13,3,3x3,37.76449805,-122.4243841
15710,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,4357X Mission St,2,Sidewalk: Curb side : Cutout,Private,5/3/95 0:00,6,3x3,37.72759546,-122.4323786
27845,Permitted Site,Phoenix canariensis :: Canary Island Date Palm,280 The Embarcadero,6,Median : Cutout,Port,7/15/94 0:00,36,,37.79748662,-122.3958332
84504,Undocumented,Crataegus laevigata :: English Hawthorn,650X Clementina St,2,Sidewalk: Curb side : Cutout,Private,10/14/06 0:00,3,3x3,37.77557558,-122.4106686
67957,DPW Maintained,Prunus cerasifera :: Cherry Plum,886 27th Ave,1,Sidewalk: Curb side : Cutout,Private,3/22/93 0:00,5,,37.77273094,-122.4862742
107666,Undocumented,Quillaja saponaria :: Chilean Soapbark,140 STRATFORD DR,1,Front Yard : Yard,Private,12/17/14 0:00,3,,37.72234814,-122.4736366
256689,Planning Code 138.1 required,Magnolia grandiflora :: Southern Magnolia,2825 Lake St,1,Sidewalk: Curb side : Cutout,Private,11/21/18 0:00,3,,37.78503088,-122.4896731
5803,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,218X Cashmere St,3,Sidewalk: Curb side : Cutout,DPW,8/26/20 0:00,3,3X4,37.73667248,-122.3867489
43287,DPW Maintained,Prunus cerasifera :: Cherry Plum,2210 19th St,1,Sidewalk: Curb side : Cutout,Private,7/12/00 0:00,6,,37.76088879,-122.4043427
196544,DPW Maintained,Prunus x yedoensis :: Yoshino Cherry,1200x Kansas St,1,Median : Cutout,DPW,5/15/18 12:10,4,Width 5ft,37.75435734,-122.4025468
65105,DPW Maintained,Pittosporum undulatum :: Victorian Box,63 20th Ave,1,Sidewalk: Curb side : Cutout,Private,7/24/89 0:00,12,,37.78642219,-122.479896
21713,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1900 Sutter St,5,Sidewalk: Curb side : Cutout,Private,2/26/04 0:00,3,4X4,37.78630914,-122.4321832
63910,Prune Opt Out,Ficus retusa nitida :: Banyan Fig,2135 Powell St,1,Sidewalk: Curb side : Cutout,Private,12/18/91 0:00,14,,37.80449754,-122.4117585
107813,DPW Maintained,Pittosporum undulatum :: Victorian Box,406 CENTRAL AVE,1,Sidewalk: Curb side : Cutout,Private,1/6/15 0:00,3,3x6,37.77343959,-122.4441029
10132,DPW Maintained,Geijera parviflora :: Australian Willow,899 Guerrero St,3,Sidewalk: Curb side : Cutout,DPW,2/4/92 0:00,6,3X3,37.75699676,-122.4232381
13228,Permitted Site,Lophostemon confertus :: Brisbane Box,2300 Lombard St,1,Sidewalk: Curb side : Cutout,Private,2/14/97 0:00,30,3X3,37.79951218,-122.4395464
59138,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,531 12th Ave,1,Sidewalk: Curb side : Cutout,Private,4/23/80 0:00,1,,37.77816029,-122.4706057
28769,Permitted Site,Lophostemon confertus :: Brisbane Box,600X Willow St,7,Sidewalk: Curb side : Cutout,Private,11/19/04 0:00,3,3X3,37.78258454,-122.4275533
28648,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1600X Webster St,10,Median : Cutout,DPW,4/21/08 0:00,3,6,37.7859256,-122.4314819
159902,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,30 Niagara Ave,1,Sidewalk: Curb side : Cutout,DPW,11/10/18 5:26,3,Width 0ft,37.71609156,-122.4422566
106,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,927 14th St,1,Sidewalk: Curb side : Cutout,DPW,3/7/20 0:00,3,3x3,37.76735388,-122.434101
24550,DPW Maintained,Acer buergeranum :: Trident Maple,322 Cortland Ave,1,Sidewalk: Curb side : Cutout,Private,11/22/03 0:00,12,3X3,37.73915263,-122.4180168
31077,DPW Maintained,Ulmus parvifolia :: Chinese Elm,1700X 15th St,3,Sidewalk: Curb side : Cutout,Private,3/21/95 0:00,8,,37.76656365,-122.4224965
65101,DPW Maintained,Prunus cerasifera :: Cherry Plum,2 20th Ave,1,Sidewalk: Curb side : Cutout,Private,7/24/89 0:00,5,,37.78670066,-122.4797654
251477,DPW Maintained,Pittosporum undulatum :: Victorian Box,1590 Lyon St,1,Sidewalk: Curb side : Cutout,Private,2/21/18 0:00,3,3x3,37.78544554,-122.4448391
60882,DPW Maintained,Maytenus boaria :: Mayten,763 Filbert St,1,Sidewalk: Curb side : Cutout,Private,5/12/83 0:00,10,,37.80093003,-122.412387
90559,DPW Maintained,Pyrus calleryana :: Ornamental Pear,1544X Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,2/14/08 0:00,3,3x3,37.77491997,-122.4755355
35735,DPW Maintained,Olea europaea :: Olive Tree,322 Hale St,1,Sidewalk: Curb side : Cutout,Private,4/14/98 0:00,10,,37.73138053,-122.4112837
65046,Permitted Site,Ficus nitida :: Laurel Fig,2498 Harrison St,1,Sidewalk: Curb side : Cutout,Private,5/19/89 0:00,18,,37.75747206,-122.4124423
25622,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800 The Embarcadero,8,Sidewalk: Curb side : Cutout,Port,12/18/00 0:00,12,4X4,37.79311463,-122.3919877
85887,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2550 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/20/06 0:00,3,3x3,37.7399086,-122.4829169
40380,DPW Maintained,Schinus terebinthifolius :: Brazilian Pepper,1700 Jones St,2,Sidewalk: Curb side : Cutout,Private,6/2/99 0:00,6,,37.79702582,-122.4151591
102349,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,401X Shotwell St,15,Sidewalk: Curb side : Cutout,Private,10/7/13 0:00,3,3x3,37.7619901,-122.4160046
7127,DPW Maintained,Afrocarpus gracilior :: Fern Pine,300X Fern St,6,Sidewalk: Curb side : Cutout,DPW,2/2/90 0:00,6,3x3,37.78777015,-122.4240779
26,DPW Maintained,Prunus cerasifera :: Cherry Plum,736 14th St,1,Sidewalk: Curb side : Cutout,DPW,3/12/92 0:00,12,3X3,37.7677538,-122.4298434
21860,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1900 03rd St,2,Sidewalk: Curb side : Cutout,DPW,1/15/08 0:00,3,3X3,37.76510103,-122.3891085
25865,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800X The Embarcadero,29,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.80238487,-122.400694
89448,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3150X Anza St,1,Sidewalk: Curb side : Cutout,DPW,3/19/08 0:00,3,3x3,37.7783573,-122.4822513
115921,DPW Maintained,Pittosporum undulatum :: Victorian Box,50 Beale St,5,Sidewalk: Curb side : Cutout,Private,4/15/16 0:00,3,3x3,37.79131115,-122.3961676
34999,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,825 Central Ave,1,Sidewalk: Curb side : Cutout,Private,7/19/00 0:00,14,6x10,37.77718795,-122.4451046
50650,DPW Maintained,Tristania conferta ::,821 Folsom St,4,Sidewalk: Curb side : Cutout,Private,1/19/12 0:00,2,,37.78164977,-122.4014833
31236,DPW Maintained,Maytenus boaria :: Mayten,2626 16th Ave,1,Sidewalk: Curb side : Cutout,Private,4/4/95 0:00,10,,37.73889261,-122.4721007
26572,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,353 Bay Shore Blvd,2,Sidewalk: Curb side : Cutout,DPW,1/22/98 0:00,6,3X3,37.74208066,-122.4057478
26705,DPW Maintained,Quercus suber :: Cork Oak,1200X Hudson Ave,5,Sidewalk: Curb side : Cutout,DPW,3/23/06 0:00,3,3x4,37.7327861,-122.3811005
41947,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,690 08th Ave,2,Sidewalk: Curb side : Cutout,Private,6/20/00 0:00,9,,37.77558322,-122.4659564
45389,DPW Maintained,Cercis occidentalis :: Western Redbud,1630 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,9/4/13 0:00,1,,37.79502547,-122.4220721
27909,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,3,Sidewalk: Curb side : Cutout,Port,2/1/01 0:00,12,3X3,37.78146649,-122.3885703
1459,DPW Maintained,Pittosporum undulatum :: Victorian Box,170 Arguello Blvd,1,Sidewalk: Curb side : Cutout,DPW,3/29/18 0:00,3,3X3,37.78714318,-122.4591992
44756,Permitted Site,Myoporum laetum :: Myoporum,256 Pennsylvania Ave,2,Sidewalk: Curb side : Cutout,Private,7/22/15 0:00,3,,37.76331271,-122.3937543
46434,Planning Code 138.1 required,Lagunaria patersonii :: Primrose Tree,2St. Ankeny St,2,Sidewalk: Curb side : Cutout,Private,10/30/03 0:00,1,,37.71854744,-122.4036314
35676,Permitted Site,Ulmus parvifolia :: Chinese Elm,490 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,4/3/98 0:00,8,4x4,37.79738638,-122.4035475
254806,Permitted Site,Acer buergeranum :: Trident Maple,1199 Sanchez St,,Sidewalk: Curb side : Cutout,Private,3/28/18 0:00,3,3x3,37.74999258,-122.4294334
13094,DPW Maintained,Tristania conferta ::,1450 Lombard St,2,Sidewalk: Curb side : Cutout,Private,4/13/95 0:00,12,3X3,37.80126575,-122.4256475
66480,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,127 05th Ave,1,Sidewalk: Curb side : Cutout,Private,5/1/91 0:00,30,,37.78625391,-122.4636674
59132,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',723 11th Ave,1,Sidewalk: Curb side : Cutout,Private,4/23/80 0:00,11,,37.77465338,-122.469278
254491,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2696 Bush St,1,Sidewalk: Curb side : Cutout,Private,2/21/18 0:00,3,3x3,37.78603239,-122.4416554
83564,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,623 London St,1,Sidewalk: Curb side : Cutout,Private,12/3/05 0:00,5,6x9,37.71924463,-122.4378058
87601,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,400X Junipero Serra Blvd,4,Sidewalk: Curb side : Cutout,DPW,1/18/08 0:00,3,3x3,37.72962153,-122.4721207
118727,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,744 44th Ave,2,Sidewalk: Curb side : Yard,Private,1/16/20 0:00,3,Width 4ft,37.77451152,-122.5046792
98810,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,290 Napoleon St,6,Sidewalk: Curb side : Cutout,Private,3/19/12 0:00,3,3x3,37.74614158,-122.401725
4020,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1760 Cesar Chavez St,3,Sidewalk: Curb side : Cutout,DPW,4/1/95 0:00,3,2X3,37.74991622,-122.3945374
86558,DPW Maintained,Arbutus unedo :: Strawberry Tree,1867 27th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/28/06 0:00,7,3x3,37.75259766,-122.485044
27744,DPW Maintained,Lophostemon confertus :: Brisbane Box,1399 Cesar Chavez St,5,Sidewalk: Curb side : Cutout,DPW,4/15/15 8:09,3,3x3,37.75007129,-122.3913913
22096,Permitted Site,Lophostemon confertus :: Brisbane Box,3400X 03rd St,9,Sidewalk: Curb side : Cutout,Port,3/16/95 0:00,3,3X3,37.74525249,-122.3872998
46208,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,297 Wheeler Ave,1,Sidewalk: Curb side : Cutout,Private,1/3/02 0:00,12,,37.71190808,-122.3998236
94571,DPW Maintained,Acer palmatum :: Japanese Maple,376 31st Ave,2,Sidewalk: Curb side : Cutout,Private,9/20/10 0:00,1,3x3,37.7821794,-122.4912608
143036,DPW Maintained,Olea europaea 'Swan Hill' :: Olive,502 Lombard St,1,Sidewalk: Curb side : Cutout,DPW,12/16/15 7:41,2,Width 0ft,37.80327525,-122.4099094
65623,DPW Maintained,Olea europaea :: Olive Tree,185 Ney St,1,Sidewalk: Curb side : Cutout,Private,2/7/90 0:00,18,3x3,37.73016228,-122.4264961
90575,DPW Maintained,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,2008 Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,2/15/08 0:00,3,3x3,37.77469825,-122.4803426
192598,DPW Maintained,Lophostemon confertus :: Brisbane Box,104 09th St,2,Sidewalk: Curb side : Cutout,Private,8/30/17 0:00,3,Width 4ft,37.775938,-122.4145206
54558,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,50 Maddux Ave,1,Sidewalk: Curb side : Cutout,Private,7/18/72 0:00,8,,37.73447811,-122.398385
92117,DPW Maintained,Tristania conferta ::,2012 Pine St,2,Sidewalk: Curb side : Cutout,Private,7/7/09 0:00,3,3x3,37.78859166,-122.4292748
90576,DPW Maintained,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,2020 Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,2/15/08 0:00,3,3x3,37.77469239,-122.4805205
24262,DPW Maintained,Tristania conferta ::,600X Willow St,6,Sidewalk: Curb side : Cutout,DPW,11/19/04 0:00,3,3X3,37.7824786,-122.4280512
28550,DPW Maintained,Washingtonia robusta :: Mexican Fan Palm,4919 Mission St,1,Sidewalk: Curb side : Cutout,Private,8/8/03 0:00,12,3X3,37.71961479,-122.4385216
226341,DPW Maintained,Albizia julibrissin :: Mimosa Silk Tree,41 Bartlett St,2,Sidewalk: Curb side : Cutout,Private,4/1/19 0:00,3,3x6,37.75594632,-122.4198348
30065,DPW Maintained,Pinus radiata :: Monterey Pine,510X Brotherhood Way,10,Median : Cutout,DPW,3/10/07 0:00,6,M,37.71247053,-122.4674296
232659,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,15 Eugenia Ave,1,Sidewalk: Curb side : Cutout,Private,2/23/73 0:00,24,Width 4ft,37.74194959,-122.4213988
4735,DPW Maintained,Liquidambar styraciflua 'Festival' :: Festival Sweet Gum,1100X Columbus Ave,6,Median : Cutout,DPW,8/19/06 0:00,6,3x3,37.80442359,-122.4160175
66532,DPW Maintained,Melaleuca quinquenervia :: Cajeput,3722 Ulloa St,1,Sidewalk: Curb side : Cutout,Private,4/8/91 0:00,18,3x3,37.74035023,-122.4963365
111187,DPW Maintained,Lophostemon confertus :: Brisbane Box,8 10th St,5,Sidewalk: Curb side : Cutout,Private,2/3/17 0:00,3,3x6,37.77608926,-122.4171048
90594,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2400X Cabrillo St,3,Sidewalk: Curb side : Cutout,DPW,2/15/08 0:00,3,3x3,37.77450632,-122.4847285
27719,Permitted Site,Lophostemon confertus :: Brisbane Box,1300X Cesar Chavez St,1,Sidewalk: Curb side : Cutout,Private,5/10/03 0:00,3,3X3,37.75018763,-122.3904601
87887,DPW Maintained,Olea europaea :: Olive Tree,3750 Webster St,3,Sidewalk: Curb side : Cutout,Private,6/13/08 0:00,4,3x3,37.80542031,-122.4354142
265453,DPW Maintained,Quercus agrifolia :: Coast Live Oak,500x Mansell St,8,Median : Cutout,DPW,6/4/21 0:00,3,Width 0ft,37.72046253,-122.4052318
62484,DPW Maintained,Taxus baccata :: Irish Yew,81 Delano Ave,1,Sidewalk: Curb side : Cutout,Private,1/8/86 0:00,10,,37.72666781,-122.4402602
10171,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1032 Guerrero St,1,Sidewalk: Curb side : Cutout,Private,8/23/17 0:00,3,7x4,37.75462553,-122.42324
119253,Undocumented,Myoporum laetum :: Myoporum,465 Alvarado St,1,Sidewalk: Curb side : Cutout,Private,8/3/16 0:00,3,3x3,37.75375187,-122.4312812
257897,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1920 41st Ave,,: Cutout,Private,1/15/19 0:00,3,3x3,37.75092388,-122.4998165
236917,Permitted Site,Prunus cerasifera :: Cherry Plum,825 Moultrie St,1,Sidewalk: Curb side : Cutout,Private,5/18/98 0:00,7,Width 3ft,37.73438192,-122.4161737
103858,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,1475 Polk St,2,Sidewalk: Curb side : Pot,DPW,11/1/09 0:00,3,3x3,37.79031588,-122.4207182
86608,DPW Maintained,Acer rubrum 'Red Sunset' :: Red Swamp Maple,1320 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,4/13/07 0:00,3,3x3,37.76931289,-122.410952
46624,DPW Maintained,Quercus agrifolia :: Coast Live Oak,1601 Lane St,2,Sidewalk: Curb side : Cutout,Private,7/2/09 0:00,4,3x3,37.73177598,-122.3899628
1194,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3051 Alemany Blvd,1,Sidewalk: Curb side : Cutout,Private,12/2/98 0:00,6,3X3,37.71070357,-122.4538063
52909,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',618 16th Ave,1,Sidewalk: Curb side : Cutout,Private,7/27/06 0:00,1,,37.77630291,-122.4747093
36794,DPW Maintained,Tristania conferta ::,1350 Donner Ave,1,Sidewalk: Curb side : Cutout,Private,5/26/98 0:00,5,3x3,37.72180219,-122.3892511
60224,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',24 Rausch St,1,Sidewalk: Curb side : Cutout,Private,7/12/82 0:00,20,,37.77669857,-122.410085
1027,DPW Maintained,Ulmus pumila :: Siberian Elm,1965X Alemany Blvd,1,Sidewalk: Curb side : Cutout,DPW,6/15/92 0:00,31,3X3,37.72045926,-122.4391976
96633,DPW Maintained,Olea europaea :: Olive Tree,2827 Noriega St,1,Sidewalk: Curb side : Cutout,Private,6/14/11 0:00,1,3x3,37.7533623,-122.4941269
90917,DPW Maintained,Pyrus calleryana :: Ornamental Pear,3342 Anza St,2,Sidewalk: Curb side : Cutout,DPW,11/10/08 0:00,3,3x3,37.77826982,-122.4841873
86453,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2330 27th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/29/06 0:00,3,3x3,37.74393761,-122.4842699
34717,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,527 47th Ave,1,Sidewalk: Curb side : Cutout,Private,7/28/97 0:00,16,,37.77840365,-122.5083349
39293,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,399X Treat Ave,3,Sidewalk: Curb side : Cutout,Private,12/21/98 0:00,8,3x3,37.76460553,-122.4131317
22146,DPW Maintained,Tristania conferta ::,3800 03rd St,1,Sidewalk: Curb side : Cutout,DPW,2/21/08 0:00,12,3x3,37.74259242,-122.3881126
49944,DPW Maintained,Olea europaea :: Olive Tree,2514@ ULLOA 32nd Ave,1,Sidewalk: Curb side : Cutout,Private,7/2/03 0:00,5,,37.74024094,-122.4893862
7714,Permitted Site,Lophostemon confertus :: Brisbane Box,101X Franklin St,2,Sidewalk: Curb side : Cutout,Private,11/18/97 0:00,6,3X3,37.77523536,-122.4210481
176249,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,3500 San Bruno Ave,2,Sidewalk: Curb side : Cutout,DPW,3/8/14 0:00,1,Width 3ft,37.71769406,-122.4001773
95130,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,2200 Beach St,5,Sidewalk: Curb side : Cutout,Private,1/8/08 0:00,12,,37.80351252,-122.445577
90255,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3220 Balboa St,1,Sidewalk: Curb side : Cutout,DPW,4/22/08 0:00,5,3x3,37.77596998,-122.4934887
90695,DPW Maintained,Yucca gloriosa :: Spanish Dagger,4100X Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,4/7/08 0:00,3,3x3,37.7736734,-122.5027102
90752,DPW Maintained,Agonis flexuosa :: Peppermint Willow,4139 Cabrillo St,2,Sidewalk: Curb side : Cutout,DPW,4/7/08 0:00,3,3x3,37.77349688,-122.5033412
50453,DPW Maintained,Pistacia chinensis :: Chinese Pistache,2645 Baker St,1,Sidewalk: Curb side : Cutout,Private,10/21/03 0:00,5,,37.79551286,-122.445431
59984,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1562 Innes Ave,1,Sidewalk: Curb side : Cutout,Private,1/11/82 0:00,20,,37.73909808,-122.3880975
6357,DPW Maintained,Platanus racemosa :: California Sycamore,2020X Ellis St,1,Sidewalk: Curb side : Cutout,Private,2/14/12 0:00,12,4X4,37.78152574,-122.4395877
144172,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,626 41st Ave,1,Sidewalk: Curb side : Cutout,Private,1/25/20 11:19,0,Width 4ft,37.77685011,-122.501612
88747,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,986 Polk St,4,Sidewalk: Curb side : Cutout,Private,8/19/08 0:00,5,3x3,37.78573697,-122.4196178
25829,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1100X The Embarcadero,5,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.80414513,-122.4019184
21920,DPW Maintained,Lophostemon confertus :: Brisbane Box,2210X 03rd St,5,Sidewalk: Curb side : Cutout,DPW,1/20/95 0:00,10,2X3,37.76160753,-122.3888235
243397,Section 806 (d),Jacaranda mimosifolia :: Jacaranda,253 Chattanooga St,1,Sidewalk: Curb side : Cutout,Private,10/15/21 0:00,3,3x12,37.75252387,-122.4263372
15672,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3950X Mission St,1,Sidewalk: Curb side : Cutout,DPW,4/18/95 0:00,6,3X3,37.73451074,-122.425699
37619,DPW Maintained,Olea europaea :: Olive Tree,522 17th Ave,1,Sidewalk: Curb side : Cutout,Private,5/14/02 0:00,9,,37.7780627,-122.4759147
156715,DPW Maintained,Cassia leptophylla :: Gold Medallion Tree,501 Capp St,1,Sidewalk: Curb side : Cutout,Private,8/18/18 0:00,3,Width 3ft,37.75846889,-122.4178716
